id,default_code,alt_standard_price,pricelist_item_type_1_margin,pricelist_item_type_2_margin,pricelist_item_type_3_margin,pricelist_item_type_4_margin,pricelist_item_type_5_margin,pricelist_item_type_1_freight,pricelist_item_type_2_freight,pricelist_item_type_3_freight,pricelist_item_type_4_freight,pricelist_item_type_5_freight
__export__.product_product_9398_f62f3040,19450025,"3,28","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9399_07879ff0,19450026,"3,94","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9400_33ab3777,19450027,"3,94","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9401_4805b224,19450028,"131,82","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9402_956f4e59,19450029,"6,57","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9403_39a87e41,19450030,"47,79","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9404_7933b91b,19450031,"21,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9405_2582e4a7,19450032,"33,61","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9406_360c5ec3,19450033,"86,26","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9407_10ade904,19450034,"24,59","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9408_b4da807f,19450035,"91,41","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9409_47404bce,19450036,"35,71","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9410_c2e719cd,19450037,"44,83","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9411_f5042097,19450038,"32,30","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9412_2460ddac,19450039,"6,39","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9413_2e558e06,19450040,"0,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9414_be70095d,19450041,"41,62","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9415_3934bd1f,19450042,"65,16","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9416_4e9c54e0,19450043,"0,00","0,00","0,00","0,00","0,00","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9417_a52a2b17,19450044,"0,00","0,00","0,00","0,00","0,00","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9418_9331d029,19450045,"105,29","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9419_9ceaa74d,19450046,"0,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9420_03a14bd3,19450050,"61,26","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9421_4795d14e,19450090,"0,00","0,00","0,00","0,00","0,00","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9422_a38dc776,19470003,"1,55","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9423_bba7498f,19470007,"2,05","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9424_b5f54124,19470008,"2,69","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9425_a3b6db77,19470010,"15,83","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9426_71c21885,19470012,"0,18","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9427_070a9bba,19470014,"0,29","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9428_06c507bd,19470015,"0,58","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9429_dc8a0e0f,19470016,"0,29","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9430_e81c97d7,19470017,"0,12","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9431_e8e233b8,19470019,"3,21","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9432_c83deaf9,19470020,"11,95","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9433_8bb19ea0,19470021,"2,50","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9434_5e043de7,19470022,"3,55","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9435_e5493f0e,19470023,"3,98","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9436_6bd2c9e7,19470024,"3,41","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9437_47dae6cb,19470025,"3,21","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9438_6dfad7fe,19490001,"85,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9439_bad24779,19490004,"18,97","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9440_ac45387b,19490005,"5,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9441_2abddafc,19490006,"6,60","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9442_7b2e8e7b,19490007,"9,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9443_1fd9a59b,19490008,"7,72","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9444_090a35f5,19490009,"0,00","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9445_c7ed29f9,19490010,"10,37","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9446_556c17ae,19490015,"21,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9447_fa46ad17,19490016,"1,15","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9448_be660c5b,19530001,"0,50","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9449_7eddaa86,19530003,"1,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9450_2c309ab7,19530004,"2,07","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9451_ee3e12b7,19530005,"2,07","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9452_114fda24,19530006,"1,50","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9453_627628d3,19530007,"2,23","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9454_3665a589,19530008,"4,14","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9455_7b8a6d8d,19530009,"0,03","0,75","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9456_f754eed6,19530010,"4,14","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9457_a4848246,19530011,"9,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9458_0bc62676,19530012,"9,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9459_c93b6de9,19530013,"2,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9460_fb99b613,19530014,"0,51","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9461_c79f79e2,19530015,"0,51","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9462_b6b8ee75,19530016,"0,87","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9463_2c508c57,19530017,"0,87","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9464_29e16617,19530018,"0,87","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9901_2fc029a7,19530019,"1,22","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9902_37d73b47,19530020,"1,74","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9903_a8b51772,19530021,"1,74","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9904_9c5a6983,19530022,"8,64","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9905_c164572f,19530023,"8,64","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9906_b4b5ee46,19530024,"9,51","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9907_5bd1a139,19530025,"9,51","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9908_3ce6f1be,19530026,"6,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9909_7a3ee77f,19530027,"6,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9910_b0bb1976,19530042,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9911_d9f38037,19530043,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9912_d607b12c,19530044,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9913_634aeeb0,19530046,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9914_df84ee11,19530047,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9915_405d1eaa,19530048,"0,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9916_58916072,19530051,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9917_1e5ef695,19530052,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9918_94ad2f9f,19530053,"0,01","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9919_9f415094,19530054,"0,02","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9920_7a01254b,19530055,"0,02","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9921_51b232aa,19530056,"0,02","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9922_7387f1ff,19530058,"0,02","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9923_e24bbea8,19530059,"0,02","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9924_28f88ba5,19530060,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9925_fbad2cdd,19530061,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9926_77de48a8,19530062,"0,05","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9927_29216a48,19530063,"0,05","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9928_78b30bf7,19530064,"0,06","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9929_5cbb3d8a,19530065,"0,06","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9930_7f3cc852,19530066,"0,07","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9931_8647d7c0,19530067,"0,07","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9932_5084ea31,19530068,"0,09","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9933_75d9a53f,19530069,"0,09","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9934_37dfd2d1,19540001,"0,87","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9935_f2bb0d8f,19540002,"0,21","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9936_9d3abcce,19540003,"0,71","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9937_8e9e9881,19540004,"0,46","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9938_30169905,19540006,"0,06","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9939_b054ca55,19550002,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9940_d9b18aa0,19550003,"0,05","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9941_8a70f78d,19550004,"0,06","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9942_8097f2b4,19550005,"4,19","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9943_cbc8a5bd,19550006,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9944_f03b08a5,19550008,"0,06","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9945_16638d80,19550009,"0,05","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9946_695074b0,19550010,"0,06","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9947_4b6a54e4,19550011,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9948_a9e3ed3d,19550012,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9949_06d137e3,19550013,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9950_254e0669,19550015,"0,07","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9951_bcc618f8,19550016,"0,08","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9952_0271530f,19550017,"0,04","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9953_a0814587,19550018,"0,03","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9954_53ab6dea,19550020,"0,10","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9955_a6377f97,19550021,"0,03","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9956_df0be242,19560021,"1,38","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9957_d2d4fb08,19560022,"3,24","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9958_f18a27e2,19560023,"3,74","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9959_38efdbe5,19560024,"0,39","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9960_38cdee2d,19560025,"1,77","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9961_ccec1ad2,19560026,"1,64","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9962_1709dd88,19560030,"1,39","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9963_4336ccc4,19560031,"3,24","0,00","0,00","0,00","0,00","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9964_01f2076f,19560035,"3,74","0,00","0,00","0,00","0,00","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9965_ea59d7c4,19580003,"3,30","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9966_106fa2a2,19650001,"92,24","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9967_9941a9ce,19870004,"7,28","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9968_863f9324,19870005,"1,50","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9969_39d743c5,19870007,"1,50","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9970_38bd1d49,19870008,"7,28","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9971_13005cbf,19870015,"1,16","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9972_57087f4f,19870017,"44,43","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9973_d15d1ffd,19870019,"8,47","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9974_f6dcca3d,19870020,"17,00","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9975_2468fa08,19870023,"7,25","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9976_982a8c82,19870024,"2,49","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9977_7d1f31db,19870025,"120,00","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9978_ec12b604,19870026,"19,65","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_9979_3ae76512,19900002,"1,75","0,80","0,80","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
